CODIGO_CARRERA;NOMBRE_CARRERA;UNIVERSIDAD;LUGAR_IMPARTICION;CORTE_2020;PROMEDIO_2020;N_MATRICULADOS_2020;CORTE_2021;PROMEDIO_2021;N_MATRICULADOS_2021;CORTE_2022;PROMEDIO_2022;N_MATRICULADOS_2022;CORTE_2023;PROMEDIO_2023;N_MATRICULADOS_2023;CORTE_2024;PROMEDIO_2024;N_MATRICULADOS_2024
13007;MEDICINA VETERINARIA (CHILLAN);UNIVERSIDAD DE CONCEPCION;CHILLAN;591.4;628.44;85.0;585.9;620.93;87.0;596.9;635.26;87.0;679.05;738.11;84.0;707.35;749.47;86.0
13008;INGENIERIA FORESTAL;UNIVERSIDAD DE CONCEPCION;CONCEPCION;502.8;555.19;32.0;500.4;560.54;22.0;508.5;575.89;18.0;506.45;640.25;31.0;510.55;618.51;24.0
13009;INGENIERIA CIVIL AGRICOLA (CHILLAN);UNIVERSIDAD DE CONCEPCION;CHILLAN;507.95;588.74;19.0;534.95;616.34;13.0;513.1;596.28;15.0;501.4;623.03;18.0;0.0;613.46;32.0
13010;INGENIERIA AGROINDUSTRIAL (CHILLAN);UNIVERSIDAD DE CONCEPCION;CHILLAN;548.3;554.88;2.0;;;;;;;;;;;;
13011;MEDICINA VETERINARIA (CONCEPCION);UNIVERSIDAD DE CONCEPCION;CONCEPCION;617.05;649.87;80.0;623.4;656.49;82.0;642.95;675.95;80.0;738.25;783.19;86.0;768.55;814.71;84.0
13012;BIOINGENIERIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;627.15;664.89;42.0;590.65;647.33;48.0;617.35;658.36;45.0;708.15;782.37;45.0;668.25;754.02;41.0
13013;BIOLOGIA MARINA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;557.65;618.17;35.0;566.05;616.07;25.0;582.5;635.08;36.0;668.25;740.77;29.0;706.75;771.96;34.0
13014;BIOLOGIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;570.45;620.56;60.0;558.15;623.3;63.0;563.2;628.0;65.0;648.2;721.27;59.0;679.1;763.95;59.0
13015;GEOLOGIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;678.15;706.59;40.0;670.65;703.38;36.0;672.55;698.43;38.0;818.65;854.75;35.0;834.15;866.47;38.0
13016;INGENIERIA EN BIOTECNOLOGIA MARINA Y ACUICULTURA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;515.55;550.36;21.0;508.15;568.47;13.0;531.4;573.07;8.0;542.1;609.57;19.0;512.5;642.25;21.0
13018;GEOGRAFIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;508.15;582.78;45.0;512.75;591.14;20.0;523.25;590.8;22.0;511.4;636.13;37.0;0.0;641.82;29.0
13019;INGENIERIA COMERCIAL (CONCEPCION);UNIVERSIDAD DE CONCEPCION;CONCEPCION;558.95;620.0;135.0;580.1;623.59;130.0;602.35;645.53;132.0;698.2;771.97;131.0;681.2;752.53;129.0
13020;INGENIERIA EN BIOTECNOLOGIA VEGETAL;UNIVERSIDAD DE CONCEPCION;CONCEPCION;544.35;600.58;41.0;521.5;591.12;19.0;502.5;591.28;37.0;519.05;664.72;32.0;0.0;638.07;26.0
13022;AUDITORIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;508.9;582.23;61.0;501.4;583.75;61.0;503.3;599.44;37.0;616.65;692.32;59.0;617.05;711.03;65.0
13023;ADMINISTRACION PUBLICA Y CIENCIA POLITICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;630.3;676.92;70.0;613.1;657.64;76.0;622.2;668.1;71.0;731.6;779.05;71.0;713.65;766.3;76.0
13024;DERECHO;UNIVERSIDAD DE CONCEPCION;CONCEPCION;654.7;688.41;141.0;642.0;678.87;143.0;665.9;697.64;143.0;792.0;831.78;144.0;792.9;841.63;139.0
13025;TRABAJO SOCIAL;UNIVERSIDAD DE CONCEPCION;CONCEPCION;570.25;601.63;69.0;548.4;590.22;74.0;540.4;608.55;69.0;628.2;692.81;64.0;634.05;702.0;70.0
13026;ANTROPOLOGIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;565.7;624.09;61.0;529.5;598.52;70.0;540.8;619.77;71.0;586.45;703.82;62.0;507.0;676.64;69.0
13027;EDUCACION PARVULARIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;505.3;555.1;34.0;505.65;569.75;32.0;500.4;558.38;34.0;624.3;666.89;39.0;610.65;668.82;44.0
13028;EDUCACION DIFERENCIAL;UNIVERSIDAD DE CONCEPCION;CONCEPCION;540.4;594.92;47.0;501.95;590.33;45.0;530.0;591.08;39.0;627.2;678.52;39.0;0.0;680.03;43.0
13029;DERECHO (CHILLAN);UNIVERSIDAD DE CONCEPCION;CHILLAN;617.1;647.97;61.0;610.55;653.92;64.0;629.15;655.98;59.0;729.65;777.77;63.0;747.6;790.35;64.0
13030;INGENIERIA COMERCIAL (CHILLAN);UNIVERSIDAD DE CONCEPCION;CHILLAN;567.1;614.17;63.0;541.75;603.51;60.0;541.35;607.4;58.0;639.65;718.4;60.0;658.9;724.2;64.0
13031;PERIODISMO;UNIVERSIDAD DE CONCEPCION;CONCEPCION;590.1;638.4;51.0;560.45;608.35;45.0;589.8;642.51;54.0;691.5;759.39;47.0;703.45;767.35;53.0
13032;EDUCACION GENERAL BASICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;506.6;578.81;62.0;503.2;598.36;32.0;502.95;586.82;32.0;573.9;643.26;77.0;525.9;642.83;78.0
13035;PEDAGOGIA EN CS. NATURALES Y BIOLOGIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;503.05;614.13;25.0;507.7;607.22;26.0;525.8;591.8;18.0;585.8;647.73;23.0;582.35;662.88;26.0
13036;PEDAGOGIA EN CS. NATURALES Y FISICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;520.7;602.92;24.0;552.45;626.0;7.0;575.4;626.3;5.0;560.85;663.56;8.0;552.6;696.35;9.0
13037;PEDAGOGIA EN CS. NATURALES Y QUIMICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;508.1;609.26;15.0;581.25;631.61;7.0;558.5;623.23;9.0;514.9;670.99;16.0;0.0;514.15;13.0
13039;PEDAGOGIA EN EDUCACION MUSICAL;UNIVERSIDAD DE CONCEPCION;CONCEPCION;598.85;661.35;32.0;597.1;646.38;26.0;554.6;609.5;24.0;691.8;749.12;30.0;590.8;742.58;30.0
13040;PEDAGOGIA EN HISTORIA Y GEOGRAFIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;591.8;639.68;43.0;549.1;633.66;43.0;593.1;644.72;46.0;657.6;731.35;45.0;599.6;728.68;46.0
13041;PEDAGOGIA EN ESPANOL;UNIVERSIDAD DE CONCEPCION;CONCEPCION;599.0;644.57;38.0;558.1;634.07;43.0;538.0;625.83;38.0;666.85;725.36;43.0;612.15;738.16;49.0
13042;PEDAGOGIA EN FILOSOFIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;567.25;617.91;24.0;500.05;577.93;12.0;508.25;610.76;13.0;581.55;633.06;20.0;516.75;612.96;18.0
13043;INGENIERIA EN CONSERVACION DE RECURSOS NATURALES;UNIVERSIDAD DE CONCEPCION;CONCEPCION;587.45;624.46;39.0;506.0;604.34;38.0;513.1;599.0;40.0;547.1;680.72;41.0;0.0;635.83;33.0
13044;INGENIERIA AMBIENTAL (CHILLAN);UNIVERSIDAD DE CONCEPCION;CHILLAN;542.55;586.23;36.0;508.3;578.5;23.0;510.1;581.8;24.0;504.05;645.06;18.0;522.45;642.48;29.0
13046;CIENCIAS FISICAS;UNIVERSIDAD DE CONCEPCION;CONCEPCION;635.15;680.11;44.0;629.55;691.04;43.0;632.25;700.3;46.0;691.05;788.59;49.0;701.9;787.15;42.0
13048;BIOQUIMICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;659.65;696.23;53.0;653.25;691.47;63.0;658.8;698.06;56.0;737.1;817.42;52.0;780.55;840.58;51.0
13049;QUIMICA Y FARMACIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;657.0;685.34;88.0;665.0;697.01;85.0;674.85;703.11;85.0;782.05;832.2;82.0;833.35;864.58;82.0
13050;NUTRICION Y DIETETICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;599.9;634.24;61.0;584.5;623.08;67.0;600.1;640.14;68.0;672.85;721.88;62.0;681.1;727.56;70.0
13052;BACHILLERATO EN HUMANIDADES;UNIVERSIDAD DE CONCEPCION;CONCEPCION;563.4;612.97;41.0;537.6;592.51;39.0;536.0;598.3;41.0;545.45;670.4;36.0;529.0;628.37;34.0
13054;ARTES VISUALES;UNIVERSIDAD DE CONCEPCION;CONCEPCION;590.15;637.97;52.0;525.3;601.69;49.0;530.85;609.48;50.0;670.55;729.47;49.0;653.0;720.18;54.0
13055;ASTRONOMIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;681.3;708.09;47.0;671.6;701.56;39.0;682.45;718.69;38.0;772.3;812.94;38.0;787.4;834.34;34.0
13056;GEOFISICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;595.1;654.32;35.0;574.95;648.82;41.0;592.95;643.48;37.0;577.8;713.38;32.0;584.6;700.03;33.0
13057;PEDAGOGIA EN INGLES;UNIVERSIDAD DE CONCEPCION;CONCEPCION;591.55;637.39;53.0;545.4;610.01;51.0;596.85;628.5;53.0;685.0;730.98;56.0;0.0;711.05;62.0
13058;TRADUCCION/INTERPRETACION EN IDIOMAS EXTRANJEROS;UNIVERSIDAD DE CONCEPCION;CONCEPCION;626.2;667.49;68.0;626.3;662.95;77.0;641.1;674.84;74.0;740.05;782.3;77.0;737.15;785.87;79.0
13059;LICENCIATURA EN HISTORIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;569.4;611.82;30.0;547.3;613.81;32.0;501.4;623.73;27.0;615.1;686.04;30.0;622.35;723.6;31.0
13060;TEATRO;UNIVERSIDAD DE CONCEPCION;8;;;;;;;;;;;;;639.25;740.99;40.0
13061;INGENIERIA AMBIENTAL;UNIVERSIDAD DE CONCEPCION;CONCEPCION;596.3;641.75;53.0;553.5;625.2;53.0;563.0;637.68;55.0;526.4;680.05;54.0;540.65;663.69;55.0
13062;INGENIERIA CIVIL BIOMEDICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;637.35;679.79;61.0;665.9;704.28;59.0;669.1;704.17;66.0;714.4;792.74;58.0;742.95;803.61;59.0
13063;INGENIERIA CIVIL DE MATERIALES;UNIVERSIDAD DE CONCEPCION;CONCEPCION;509.95;554.79;23.0;510.25;589.28;20.0;524.4;610.79;10.0;501.9;610.71;12.0;0.0;531.66;17.0
13064;INGENIERIA CIVIL EN TELECOMUNICACIONES;UNIVERSIDAD DE CONCEPCION;CONCEPCION;511.15;584.32;32.0;516.9;572.85;42.0;505.9;584.33;16.0;500.95;603.37;36.0;0.0;610.09;35.0
13065;INGENIERIA ESTADISTICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;513.95;604.8;26.0;504.3;604.76;21.0;521.05;617.32;17.0;509.95;682.83;20.0;565.5;677.99;34.0
13066;INGENIERIA CIVIL AEROESPACIAL;UNIVERSIDAD DE CONCEPCION;CONCEPCION;660.85;701.44;26.0;674.55;716.15;27.0;708.8;743.31;23.0;852.75;883.03;23.0;862.8;890.83;19.0
13067;PSICOLOGIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;668.45;695.56;60.0;665.75;696.24;60.0;689.15;710.47;65.0;799.95;835.99;62.0;834.15;866.19;59.0
13068;INGENIERIA CIVIL, PRIMER ANO COMUN;UNIVERSIDAD DE CONCEPCION;CONCEPCION;583.3;627.23;149.0;572.8;624.68;144.0;572.35;635.2;150.0;566.85;679.14;150.0;642.0;707.2;151.0
13069;INGENIERIA CIVIL;UNIVERSIDAD DE CONCEPCION;CONCEPCION;657.75;692.8;70.0;630.85;689.99;81.0;640.5;686.52;100.0;692.95;764.38;99.0;699.25;761.14;101.0
13070;INGENIERIA CIVIL ELECTRICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;628.15;679.49;48.0;619.5;673.16;55.0;587.15;649.82;54.0;682.8;765.96;64.0;732.7;783.05;54.0
13071;INGENIERIA CIVIL ELECTRONICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;608.75;668.8;52.0;561.4;636.56;60.0;534.15;649.71;60.0;640.35;742.96;65.0;671.65;748.19;60.0
13072;INGENIERIA CIVIL INDUSTRIAL;UNIVERSIDAD DE CONCEPCION;CONCEPCION;658.5;695.16;116.0;674.6;707.47;116.0;679.35;715.94;115.0;760.35;818.11;116.0;787.85;831.69;120.0
13073;INGENIERIA CIVIL INFORMATICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;637.5;679.67;63.0;660.9;696.88;61.0;669.6;720.42;55.0;773.75;827.86;69.0;785.55;830.14;53.0
13074;INGENIERIA CIVIL MECANICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;639.35;675.45;59.0;617.85;674.98;60.0;610.8;670.12;72.0;651.55;737.47;71.0;720.6;778.28;73.0
13075;INGENIERIA CIVIL METALURGICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;506.3;599.15;71.0;554.8;611.52;67.0;540.5;611.3;79.0;616.7;685.83;74.0;651.95;712.55;76.0
13076;INGENIERIA CIVIL QUIMICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;711.35;744.06;54.0;682.4;728.46;66.0;625.8;700.43;74.0;717.6;791.22;81.0;751.45;807.14;73.0
13077;SOCIOLOGIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;519.45;582.2;60.0;501.65;564.8;56.0;509.6;578.29;49.0;594.4;667.93;66.0;510.2;639.07;50.0
13078;INGENIERIA COMERCIAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;LOS ANGELES;514.65;588.82;82.0;502.8;575.98;66.0;503.3;595.63;59.0;596.0;662.96;76.0;570.7;676.25;72.0
13079;PEDAGOGIA EN CS. NATURALES Y BIOLOGIA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;LOS ANGELES;504.8;584.09;14.0;503.15;572.29;8.0;536.1;581.01;9.0;528.5;598.05;23.0;582.05;671.3;23.0
13080;ARQUITECTURA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;600.65;644.63;78.0;598.0;638.6;74.0;626.95;664.95;78.0;740.1;790.0;74.0;755.35;800.75;73.0
13081;TECNOLOGIA MEDICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;689.95;712.24;70.0;691.1;713.3;72.0;689.65;710.05;85.0;801.65;843.4;72.0;819.25;854.93;73.0
13082;FONOAUDIOLOGIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;573.95;605.91;59.0;564.8;611.34;53.0;549.1;588.64;51.0;644.7;685.95;55.0;635.45;696.85;50.0
13083;KINESIOLOGIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;609.35;638.48;72.0;597.75;644.15;62.0;626.8;653.57;81.0;722.85;776.59;66.0;743.7;781.14;77.0
13084;INGENIERIA EN PREVENCION DE RIESGOS (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;LOS ANGELES;508.45;509.17;2.0;;;;;;;;;;;;
13085;INGENIERIA EN BIOTECNOLOGIA VEGETAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;LOS ANGELES;511.4;591.42;18.0;500.0;544.83;7.0;516.05;565.62;10.0;503.25;618.7;13.0;536.35;668.74;10.0
13086;MEDICINA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;753.7;784.5;101.0;766.1;780.93;102.0;769.45;786.02;103.0;936.6;949.5;106.0;944.9;954.28;98.0
13087;ENFERMERIA (CONCEPCION);UNIVERSIDAD DE CONCEPCION;CONCEPCION;644.3;672.07;104.0;659.1;683.91;93.0;667.0;692.61;103.0;770.2;813.29;102.0;772.9;814.0;104.0
13088;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;669.85;690.0;99.0;567.7;692.2;94.0;670.55;698.27;96.0;769.35;804.16;98.0;781.15;820.96;102.0
13089;EDUCACION DIFERENCIAL (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;LOS ANGELES;502.5;559.96;28.0;506.65;564.7;14.0;509.95;573.03;23.0;564.95;619.53;37.0;586.05;648.31;41.0
13091;ODONTOLOGIA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;674.7;698.67;73.0;675.1;697.16;73.0;691.55;706.65;73.0;825.2;846.84;77.0;818.2;852.68;71.0
13092;EDUCACION GENERAL BASICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;LOS ANGELES;502.9;584.45;31.0;509.7;586.81;22.0;500.25;570.53;26.0;591.65;676.02;40.0;552.2;662.09;37.0
13093;INGENIERIA GEOMATICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;LOS ANGELES;512.55;583.35;16.0;504.25;621.21;8.0;507.8;593.87;9.0;563.8;623.44;9.0;521.95;658.51;22.0
13094;AUDITORIA - DIURNA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;LOS ANGELES;535.5;612.63;44.0;509.7;577.44;23.0;519.2;589.76;24.0;559.8;635.78;40.0;597.6;702.09;44.0
13101;PEDAGOGIA EN EDUCACION FISICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;503.35;573.41;60.0;506.85;548.63;33.0;501.45;568.44;56.0;626.95;693.38;66.0;569.6;672.78;81.0
13102;INGENIERIA CIVIL DE MINAS;UNIVERSIDAD DE CONCEPCION;CONCEPCION;610.1;649.0;70.0;625.15;663.44;73.0;620.8;660.59;70.0;640.2;718.1;68.0;702.5;759.2;73.0
13103;ENFERMERIA (CHILLAN);UNIVERSIDAD DE CONCEPCION;CHILLAN;594.55;618.48;63.0;600.1;626.62;61.0;614.0;641.06;60.0;711.05;746.46;58.0;711.4;747.24;59.0
13104;ENFERMERIA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;LOS ANGELES;583.45;621.44;55.0;601.45;632.56;61.0;604.0;636.4;61.0;709.0;751.78;61.0;715.3;746.53;59.0
13105;AGRONOMIA (CONCEPCION);UNIVERSIDAD DE CONCEPCION;CONCEPCION;543.6;595.72;58.0;515.65;579.36;57.0;501.35;581.74;47.0;547.15;650.18;52.0;568.1;658.5;61.0
13106;PEDAGOGIA EN INGLES (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;LOS ANGELES;557.4;616.88;29.0;509.3;591.63;21.0;505.4;571.23;26.0;619.0;683.24;31.0;576.15;690.0;30.0
13107;PEDAGOGIA EN ARTES VISUALES;UNIVERSIDAD DE CONCEPCION;CONCEPCION;575.6;639.16;20.0;500.9;626.67;18.0;564.75;626.32;24.0;654.1;711.03;19.0;617.45;713.23;24.0
13108;PEDAGOGIA EN MATEMATICA;UNIVERSIDAD DE CONCEPCION;CONCEPCION;601.2;654.7;42.0;568.05;659.75;39.0;593.45;661.61;40.0;678.7;770.43;42.0;668.25;759.17;42.0
13111;PEDAGOGIA EN MATEMATICA (LOS ANGELES);UNIVERSIDAD DE CONCEPCION;LOS ANGELES;504.45;588.06;22.0;511.2;607.09;13.0;530.1;625.97;18.0;579.5;694.21;24.0;537.5;688.0;16.0
14001;AGRONOMIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;QUILLOTA;501.7;577.44;66.0;502.9;580.98;71.0;502.2;579.64;63.0;414.65;600.21;63.0;561.8;660.94;66.0
14002;ARQUITECTURA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;605.8;656.38;83.0;605.8;643.0;79.0;617.95;658.92;95.0;699.6;761.26;94.0;734.8;781.45;90.0
14003;DISENO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;506.7;596.0;73.0;508.0;579.01;58.0;517.85;593.36;60.0;601.9;689.03;63.0;645.65;726.11;65.0
14004;ARTE;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;517.0;584.8;54.0;507.9;589.74;51.0;538.3;609.81;56.0;606.0;698.01;51.0;530.1;654.89;47.0
14005;INGENIERIA COMERCIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;586.3;622.53;124.0;574.55;615.41;112.0;583.2;632.38;130.0;648.5;713.96;136.0;694.55;749.46;140.0
14006;CONTADOR AUDITOR;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;544.75;608.66;93.0;512.25;590.27;79.0;511.2;596.75;87.0;547.3;662.93;92.0;621.5;706.44;91.0
14007;PERIODISMO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;551.5;604.95;87.0;547.7;602.33;77.0;571.9;621.72;85.0;680.3;731.3;86.0;619.8;692.5;82.0
14008;TRABAJO SOCIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;558.25;594.69;49.0;545.2;582.59;49.0;548.4;588.49;48.0;652.4;694.15;63.0;637.5;692.6;62.0
14009;BACHILLERATO EN CIENCIAS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;506.2;557.11;54.0;518.2;574.64;32.0;507.8;583.6;29.0;485.3;600.64;25.0;532.3;616.8;24.0
14011;PEDAGOGIA EN BIOLOGIA Y CIENCIAS NATURALES Y/O LICENCIATURA EN BIOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;534.75;630.9;42.0;;;;;;;;;;;;
14012;BIOQUIMICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;570.25;625.54;67.0;563.8;626.47;62.0;519.7;622.86;65.0;553.15;658.85;57.0;637.5;717.9;62.0
14013;QUIMICA INDUSTRIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;529.45;574.38;21.0;531.1;590.99;9.0;511.4;597.41;11.0;483.85;610.31;9.0;619.8;674.41;17.0
14014;PEDAGOGIA EN QUIMICA Y CIENCIAS NATURALES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;532.45;582.01;12.0;530.25;606.39;4.0;539.5;653.82;5.0;;;;;;
14015;KINESIOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;549.9;581.04;74.0;560.2;595.78;75.0;580.6;614.68;75.0;653.3;706.52;72.0;690.65;728.33;80.0
14016;PEDAGOGIA EN EDUCACION FISICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;535.3;574.18;75.0;501.0;559.9;70.0;502.05;577.6;60.0;545.05;670.76;75.0;0.0;616.83;80.0
14018;GEOGRAFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;512.4;563.74;38.0;520.9;578.49;23.0;516.5;580.53;18.0;498.6;633.84;32.0;520.25;671.63;30.0
14030;DERECHO;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;627.2;678.63;179.0;630.8;666.54;199.0;629.8;668.6;210.0;766.5;807.72;198.0;767.7;814.94;191.0
14031;PEDAGOGIA EN CASTELLANO Y COMUNICACION Y/O LIC. EN LINGuISTICA Y LITERATURA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;527.15;608.07;76.0;;;;;;;;;;;;
14032;PEDAGOGIA EN EDUCACION ESPECIAL M/DISCAPACIDAD INTELECTUAL O M/DIFICULTA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;535.55;608.54;62.0;500.55;579.0;63.0;501.4;579.71;37.0;539.2;659.83;63.0;0.0;653.99;69.0
14033;PEDAGOGIA EN EDUCACION BASICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;529.7;589.36;68.0;501.8;581.11;53.0;505.0;615.06;37.0;530.4;660.28;54.0;0.0;651.16;60.0
14034;EDUCACION PARVULARIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;504.25;579.18;48.0;501.05;552.58;29.0;500.6;561.73;28.0;548.8;661.6;39.0;0.0;675.64;44.0
14035;PEDAGOGIA EN FILOSOFIA Y/O LICENCIATURA EN FILOSOFIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;535.25;597.74;28.0;;;;;;;;;;;;
14036;PEDAGOGIA EN HISTORIA, GEOGRAFIA Y CS. SOCIALES Y/O LICENCIATURA EN HISTORI;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;554.9;603.07;79.0;;;;;;;;;;;;
14037;PEDAGOGIA EN INGLES;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;547.0;600.99;81.0;550.1;597.93;81.0;517.2;602.91;81.0;650.8;710.41;77.0;0.0;672.45;86.0
14038;INTERPRETACION O TRADUCCION (INGLES-ESPANOL);PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;581.35;614.55;61.0;596.9;628.09;47.0;595.4;628.41;66.0;685.9;734.02;62.0;671.1;721.34;67.0
14039;PEDAGOGIA EN MUSICA O LIC. EN CS. Y ARTES MUSICALES O LIC. M/COMPOSICION;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;598.2;648.87;47.0;;;;;;;;;;;;
14040;PSICOLOGIA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;632.2;665.29;75.0;640.8;671.22;72.0;662.4;694.0;81.0;775.3;808.97;80.0;786.3;826.95;87.0
14059;INGENIERIA EN BIOPROCESOS;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;;;;550.0;566.15;2.0;561.6;599.13;3.0;;;;;;
14060;INGENIERIA CIVIL BIOQUIMICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;503.95;603.86;82.0;517.0;608.57;60.0;514.2;632.05;44.0;498.9;712.41;33.0;534.5;709.58;57.0
14061;INGENIERIA CIVIL ELECTRICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;554.15;609.56;72.0;518.8;580.28;43.0;500.5;593.09;59.0;534.75;628.57;64.0;643.9;716.45;63.0
14062;INGENIERIA CIVIL ELECTRONICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;509.75;590.39;69.0;511.5;584.53;61.0;505.3;592.82;49.0;490.55;660.9;50.0;570.3;677.38;65.0
14063;INGENIERIA CIVIL INDUSTRIAL;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;593.7;660.61;153.0;505.3;643.03;151.0;627.3;669.92;151.0;712.9;777.64;159.0;753.85;803.22;160.0
14064;INGENIERIA CIVIL INFORMATICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;591.4;629.81;100.0;600.8;643.03;99.0;599.3;643.85;124.0;675.65;743.5;123.0;720.0;777.07;126.0
14065;INGENIERIA CIVIL MECANICA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;507.85;586.34;75.0;501.4;577.29;53.0;500.7;580.69;49.0;463.8;640.2;37.0;580.05;681.98;59.0
14066;INGENIERIA CIVIL EN METALURGIA EXTRACTIVA;PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO;VALPARAISO;506.4;580.27;33.0;501.7;538.59;19.0;511.4;576.6;26.0;563.8;627.83;42.0;613.25;685.26;39.0
